sent_monotonic,phase,rtt_ms,status
81.295539729,16384,0.11053500000457461,pass
81.30080003,16384,0.11434099999974023,pass
81.306058969,16384,0.10001999999076361,pass
81.311307173,16384,0.10689999999158317,pass
81.316548415,16384,0.09289899999487261,pass
81.321774496,16384,0.10002899999506099,pass
81.327027275,16384,0.1257579999958125,pass
81.332298263,16384,0.10951400000180911,pass
81.337544603,16384,0.10829200000728179,pass
81.342792115,16384,0.1120780000007926,pass
81.348060298,16384,0.10851200001127381,pass
81.353308421,16384,0.09577400000182479,pass
81.358543325,16384,0.10736000000122203,pass
81.363789775,16384,0.09694499999568507,pass
81.369050357,16384,0.11263899999391924,pass
81.374314844,16384,0.10462699999891356,pass
81.379566042,16384,0.10097100000905357,pass
81.38481731,16384,0.1105649999999514,pass
81.390068307,16384,0.11064599999599523,pass
81.395326445,16384,0.10726000000715885,pass
81.400569581,16384,0.10591800000270268,pass
81.40580905,16384,0.10839300000498042,pass
81.411053348,16384,0.09971900000493861,pass
81.416286308,16384,0.09265900000343663,pass
81.421514682,16384,0.1076310000058811,pass
81.426761322,16384,0.11022500000024138,pass
81.432035235,16384,0.08108100000470131,pass
81.437255976,16384,0.09558300000378495,pass
81.442489257,16384,0.09717499999339907,pass
81.447729278,16384,0.1102150000065194,pass
81.452986755,16384,0.13193700000613262,pass
81.458275008,16384,0.10722099999327384,pass
81.463528459,16384,0.10456599999031368,pass
81.468785245,16384,0.10564799998746821,pass
81.474049993,16384,0.10829200000728179,pass
81.479304195,16384,0.10798200000294855,pass
81.484548312,16384,0.09807700000408204,pass
81.48977952,16384,0.09703499999602627,pass
81.495027343,16384,0.12696000000289587,pass
81.50029161,16384,0.10830200000100376,pass
81.505536298,16384,0.10641900000507576,pass
81.510781867,16384,0.11147600000072089,pass
81.516056099,16384,0.13567300000261184,pass
81.521340516,16384,0.09614400001112244,pass
81.526578674,16384,0.1141209999957482,pass
81.531836542,16384,0.11074600000426926,pass
81.537095441,16384,0.110495000001265,pass
81.542361922,16384,0.11157699999841952,pass
81.547618948,16384,0.10893300000702766,pass
81.552878678,16384,0.10482700000125078,pass
81.55812581,16384,0.11071599999468162,pass
81.563384439,16384,0.10991499999590815,pass
81.568645611,16384,0.10666000000014719,pass
81.573886002,16384,0.10496699999862358,pass
81.579147876,16384,0.10709100000383387,pass
81.584390831,16384,0.10443700000450917,pass
81.589631894,16384,0.1024430000029497,pass
81.594872976,16384,0.10666000000014719,pass
81.600116503,16384,0.10471699999925477,pass
81.605362372,16384,0.09419100000229719,pass
81.610599279,16384,0.10018999999772404,pass
81.615840782,16384,0.10792099999434868,pass
81.621094533,16384,0.11493200000245452,pass
81.62635837,16384,0.10667899999816655,pass
81.631610399,16384,0.10615899999777412,pass
81.636859643,16384,0.09888800001078835,pass
81.642105803,16384,0.10633899999845653,pass
81.647358774,16384,0.10759100000257149,pass
81.652603412,16384,0.09705499999768108,pass
81.657809512,16384,0.06231300000081319,pass
81.662969944,16384,0.05869700000005196,pass
81.668128933,16384,0.04983499999866581,pass
81.673277227,16384,0.04724100000430553,pass
81.678422436,16384,0.04618899998831694,pass
81.683566463,16384,0.05275899999901412,pass
81.688718112,16384,0.049633999992693134,pass
81.693907607,16384,0.06541800000547937,pass
81.699115449,16384,0.06301499999494808,pass
81.704324775,16384,0.06445599998983198,pass
81.70954066,16384,0.12206299999206749,pass
81.714809854,16384,0.10634900000638936,pass
81.720065168,16384,0.10910399998920184,pass
81.725318979,16384,0.10885300000040843,pass
81.730577678,16384,0.11056600000358685,pass
81.735825131,16384,0.1220120000056113,pass
81.741083379,16384,0.07779599999935272,pass
81.746293545,16384,0.06107100000463106,pass
81.751494438,16384,0.061561999999071304,pass
81.7566885,16384,0.09354000000882934,pass
81.761920688,16384,0.13316999999801737,pass
81.767195882,16384,0.08394600000372066,pass
81.772419779,16384,0.10411600000281851,pass
81.777665198,16384,0.1129590000061853,pass
81.782916235,16384,0.10315400000138197,pass
81.788162446,16384,0.07927800000118168,pass
81.793388235,16384,0.07966900000155874,pass
81.798612092,16384,0.08019000000558663,pass
81.803836349,16384,0.07463200000756842,pass
81.809070802,16384,0.07420100000388175,pass
81.814270322,16384,0.07439099999828613,pass
81.819480018,16384,0.07265800000766376,pass
81.824684896,16384,0.06997500000238688,pass
81.82988689,16384,0.07454200000722722,pass
81.835095103,16384,0.07263899999543355,pass
81.840300112,16384,0.07070600000247396,pass
81.845506953,16384,0.07423099999925853,pass
81.850715697,16384,0.07525300000565949,pass
81.855926019,16384,0.09195799999872634,pass
81.861130407,16384,0.06834199999161683,pass
81.866303207,16384,0.06599900000026082,pass
81.871474695,16384,0.06385599999703118,pass
81.876646494,16384,0.06578900000420163,pass
81.88185661,16384,0.08336499999472835,pass
81.887083652,16384,0.07448099999862734,pass
81.892304454,16384,0.07955899999956273,pass
81.897523984,16384,0.07427100000256814,pass
81.902736474,16384,0.0704050000024381,pass
81.907941012,16384,0.07045499999946969,pass
81.913144738,16384,0.06975499999839485,pass
81.918347453,16384,0.07026600000870076,pass
81.923550609,16384,0.07052600000179154,pass
81.928757751,16384,0.07224799999505649,pass
81.933965373,16384,0.07756599998742786,pass
81.939178815,16384,0.07598299998790026,pass
81.944392436,16384,0.07361999999488944,pass
81.949594971,16384,0.07326899999782199,pass
81.954810845,16384,0.07454200000722722,pass
81.960047842,16384,0.07974900000817797,pass
81.965249936,16384,0.08715999999253654,pass
81.970472711,16384,0.0778259999947295,pass
81.975662006,16384,0.06469700001332512,pass
81.980839523,16384,0.062033000006067596,pass
81.986023109,16384,0.06684999999606589,pass
81.991190883,16384,0.05459099999427508,pass
81.996346788,16384,0.06285400000649588,pass
82.001511295,16384,0.055763999995406266,pass
82.006667331,16384,0.06504699999254626,pass
82.011833031,16384,0.05762600000025486,pass
82.01699242,16384,0.07677500001079807,pass
82.022171601,16384,0.0641959999967412,pass
82.027378892,16384,0.08649000000104934,pass
82.032608849,16384,0.07919799999456245,pass
82.037811003,16384,0.1150519999981725,pass
82.043074349,16384,0.11306900000818132,pass
82.048343623,16384,0.08941400000139765,pass
82.053582092,16384,0.10374600000773171,pass
82.058832088,16384,0.11025499999561816,pass
82.064067442,16384,0.08292400001153055,pass
82.069276687,65536,0.083505000006312,pass
82.074492411,65536,0.07127700000353343,pass
82.079676007,65536,0.06926399998974375,pass
82.084855598,65536,0.06438599999114558,pass
82.090038123,65536,0.06080100000360744,pass
82.095207448,65536,0.06891300000688716,pass
82.100383994,65536,0.07091599999853315,pass
82.105561371,65536,0.0619630000073812,pass
82.110729294,65536,0.06650900000693127,pass
82.11589929,65536,0.06399599999440397,pass
82.121069747,65536,0.06099099999801183,pass
82.126240735,65536,0.06926300000031915,pass
82.13141715,65536,0.06895299999598592,pass
82.136591713,65536,0.06528800000182855,pass
82.141771073,65536,0.06787200000246685,pass
82.146986267,65536,0.09707499999933589,pass
82.152198156,65536,0.0726190000079896,pass
82.15737339,65536,0.058136999996349914,pass
82.162533291,65536,0.05841699999109551,pass
82.167692351,65536,0.05878800000402862,pass
82.172852192,65536,0.061642000005690534,pass
82.178024491,65536,0.058428000002663794,pass
82.183187226,65536,0.06367599999634876,pass
82.188351885,65536,0.060078999993606885,pass
82.193513098,65536,0.06112100000166265,pass
82.198675803,65536,0.062563000000182,pass
82.20387998,65536,0.085507999997958,pass
82.209107863,65536,0.0827140000012605,pass
82.214305621,65536,0.07251800001029096,pass
82.219485301,65536,0.06415599999343158,pass
82.224661216,65536,0.06431599999245918,pass
82.229830521,65536,0.06134200000929013,pass
82.235014288,65536,0.06212299999219795,pass
82.240173949,65536,0.05655400001103317,pass
82.245327079,65536,0.05643499999052892,pass
82.250479249,65536,0.0567950000061046,pass
82.255635905,65536,0.0577969999966399,pass
82.260831419,65536,0.08008000000359061,pass
82.266060504,65536,0.07855799999845203,pass
82.271275017,65536,0.07773600000859915,pass
82.276489289,65536,0.0763640000087662,pass
82.281701018,65536,0.0797789999893439,pass
82.286919957,65536,0.07826700000634901,pass
82.292149843,65536,0.08280400000160171,pass
82.297377105,65536,0.09195700000930174,pass
82.302614632,65536,0.08412600000440307,pass
82.307841473,65536,0.08140200000639197,pass
82.313065921,65536,0.07902800000181287,pass
82.318290639,65536,0.07996899999795914,pass
82.323506604,65536,0.07490199999438119,pass
82.328714506,65536,0.076454999998532,pass
82.33392314,65536,0.07567400000141333,pass
82.339144684,65536,0.07683500000155163,pass
82.344354379,65536,0.07561300000702431,pass
82.349566478,65536,0.07900900000379352,pass
82.354779829,65536,0.07858800000803967,pass
82.359994993,65536,0.09194800000500436,pass
82.365222886,65536,0.07878799999616604,pass
82.370442066,65536,0.07906800000512249,pass
82.375663028,65536,0.08185199999388715,pass
82.380885733,65536,0.08321399999999812,pass
82.386111292,65536,0.08450700001105815,pass
82.391339095,65536,0.07835699999247936,pass
82.396557834,65536,0.07973900000024514,pass
82.401779477,65536,0.07958899999493951,pass
82.406996424,65536,0.08783100000187005,pass
82.412217346,65536,0.07597399999781373,pass
82.41742606,65536,0.0747320000016316,pass
82.422635916,65536,0.07779599999935272,pass
82.427846132,65536,0.0755730000037147,pass
82.433051641,65536,0.07238899999606474,pass
82.438258262,65536,0.07943899998963388,pass
82.443463972,65536,0.07509200000299643,pass
82.448676412,65536,0.08051999999736381,pass
82.453897104,65536,0.08029999999337178,pass
82.459121251,65536,0.08178199999520075,pass
82.464344847,65536,0.08339499999010513,pass
82.469574132,65536,0.08482699999490251,pass
82.474801814,65536,0.08061100000134047,pass
82.480043908,65536,0.07804700000235698,pass
82.485262718,65536,0.07942799999227645,pass
82.49050409,65536,0.0950029999984281,pass
82.495742449,65536,0.08733099998892158,pass
82.5009425,65536,0.07866800000044805,pass
82.506125346,65536,0.06055000000060318,pass
82.511286609,65536,0.06106100001090908,pass
82.516453761,65536,0.06063000000722241,pass
82.521623476,65536,0.0631949999956305,pass
82.526785511,65536,0.06114100000331746,pass
82.53194408,65536,0.07649399999820616,pass
82.537125413,65536,0.06000999999855594,pass
82.542287888,65536,0.06374499999139971,pass
82.547459536,65536,0.06466699998952663,pass
82.552669242,65536,0.08205299999985982,pass
82.557892978,65536,0.07642500000315522,pass
82.563115593,65536,0.07531299999641305,pass
82.568333311,65536,0.07236799999077448,pass
82.573543247,65536,0.06937300000231517,pass
82.578747364,65536,0.06613900001184447,pass
82.583944701,65536,0.07294900001397764,pass
82.589135909,65536,0.0667300000003479,pass
82.594335329,65536,0.07143700000256104,pass
82.599539847,65536,0.06941399999504938,pass
82.604745486,65536,0.08180300000049101,pass
82.609963424,65536,0.0932800000015277,pass
82.615194772,65536,0.07360000000744549,pass
82.620407312,65536,0.0756630000040559,pass
82.625621214,65536,0.07600299998955506,pass
82.630842667,65536,0.07822700000303939,pass
82.63607762,65536,0.07582400000671896,pass
82.64129708,65536,0.07621400000346057,pass
82.646519695,65536,0.0844160000070815,pass
82.651748379,65536,0.07814699999642016,pass
82.656939867,65536,0.07980999998835614,pass
82.662121311,65536,0.06704999999840311,pass
82.667291066,65536,0.06380599999999959,pass
82.672454152,65536,0.05763599999397684,pass
82.677609556,65536,0.06300500000122611,pass
82.682770569,65536,0.056775000004449794,pass
82.687925222,65536,0.056814999993548554,pass
82.693077302,65536,0.05390999999121959,pass
82.698229942,65536,0.07419099999594891,pass
82.703405035,65536,0.0676619999921968,pass
82.70857403,65536,0.0717780000059065,pass
82.713751888,65536,0.07336999999552063,pass
82.718934683,65536,0.09567300000412615,pass
82.724154554,65536,0.07850700001199584,pass
82.729347424,65536,0.06674000000828073,pass
82.734523069,65536,0.06585799999925257,pass
82.73969684,65536,0.06443700000602348,pass
82.74486225,65536,0.05870700000798479,pass
82.750031134,65536,0.05832700000496516,pass
82.75518783,65536,0.05825800000991421,pass
82.760345227,65536,0.05998000000317916,pass
82.765530327,65536,0.07928800000911451,pass
82.770736787,65536,0.06872299999827192,pass
82.775932231,65536,0.06537800000216976,pass
82.781133514,65536,0.06422599999211798,pass
82.786317932,65536,0.060239999996269944,pass
82.791486326,65536,0.05098600000508213,pass
82.796645345,65536,0.05367100000341907,pass
82.801811836,65536,0.05541299999833882,pass
82.806977005,65536,0.06364500001154738,pass
82.812155093,65536,0.06076100000029783,pass
82.817329376,65536,0.05284899999935533,pass
82.822492051,65536,0.05283900000563335,pass
82.82764392,65536,0.04774200000667861,pass
82.832832704,65536,0.0567250000074182,pass
82.83803555,65536,0.05790599999500046,pass
82.843230403,65536,0.05811699999469511,pass
82.848423444,65536,0.05814699999007189,pass
82.853621001,65536,0.1357930000125407,pass
82.858900902,65536,0.11168700000041554,pass
82.864153782,65536,0.09939899999267254,pass
82.869393422,65536,0.10738099999230144,pass
82.874644379,65536,0.10232299999302086,pass
82.879876448,65536,0.14684999999303727,pass
82.885175898,65536,0.11147700000435634,pass
82.890433415,65536,0.11693499999410051,pass
82.895701438,65536,0.11342899999533529,pass
82.900964393,65536,0.10438600000384213,pass
82.90621505,65536,0.10936399999650348,pass
82.911462702,65536,0.10882300000503164,pass
82.916705037,65536,0.09441100000628921,pass
82.92193341,65536,0.138898000002996,pass
82.927213942,65536,0.12414600000454357,pass
82.932478319,65536,0.09334000000649212,pass
82.937710658,65536,0.10733099999526985,pass
82.942959513,65536,0.10757100000091668,pass
82.948208146,65536,0.10720100000582988,pass
82.953455148,65536,0.1033049999961122,pass
82.958699335,65536,0.11176799999645937,pass
82.963957003,65536,0.10679999999751999,pass
82.969214119,65536,0.11062599999434042,pass
82.974473369,65536,0.11521200001141096,pass
82.979737145,65536,0.1103550000038922,pass
82.984996515,65536,0.09870799999589508,pass
82.990242735,65536,0.11024500000189619,pass
82.995490178,65536,0.09193700000764693,pass
83.000729067,65536,0.1056580000096119,pass
83.005969468,65536,0.09792699999877641,pass
83.011204792,65536,0.10812200000032135,pass
83.016445914,65536,0.09324999999194006,pass
83.021678434,65536,0.10950400000808713,pass
83.026924694,65536,0.1439760000039314,pass
83.032217294,65536,0.10271399999339792,pass
83.037458477,65536,0.1061889999931509,pass
83.042708472,65536,0.10532800000362386,pass
83.0479593,65536,0.10261299999569928,pass
83.053211248,65536,0.10650000000111959,pass
83.058464439,65536,0.11286899999163325,pass
83.063726072,65536,0.10944400000312271,pass
83.068988166,65536,0.09329000000946053,pass
83.074228728,65536,0.10704000000316682,pass
83.079472875,65536,0.07479200000659603,pass
83.084662681,65536,0.06357499999865013,pass
83.089827179,65536,0.048332000005757436,pass
83.094985407,65536,0.0772260000019287,pass
83.10017274,65536,0.06541799999126852,pass
83.105344128,65536,0.05973900000810772,pass
83.110506983,65536,0.06075100000657585,pass
83.11567024,65536,0.05867699999839715,pass
83.120833746,65536,0.06524699999488348,pass
83.126030923,65536,0.05898799999215498,pass
83.131237483,65536,0.08601899999405305,pass
83.136465847,65536,0.08288400000822094,pass
83.141697906,65536,0.08445599999618025,pass
83.146928633,65536,0.09105600000225422,pass
83.152139971,65536,0.07167700000820787,pass
83.157321574,65536,0.0585880000016914,pass
83.162483528,65536,0.060580999999615415,pass
83.167647095,65536,0.057114999989948956,pass
83.172802189,65536,0.05584299999839004,pass
83.177961399,65536,0.19810599999914302,pass
83.18326171,65536,0.05969000000050073,pass
83.188422112,65536,0.06139200000632172,pass
83.193585488,65536,0.05973900000810772,pass
83.198913551,65536,0.06348499999830892,pass
83.204081623,65536,0.062374000009413066,pass
83.209249417,65536,0.05841700000530636,pass
83.214421516,65536,0.06472699999449105,pass
83.219598543,65536,0.0652370000011615,pass
83.224776521,65536,0.06851199999857727,pass
83.229951534,65536,0.06548800000416577,pass
83.235132086,65536,0.06698100000335216,pass
83.240309824,65536,0.06575800000518939,pass
83.245485309,65536,0.06316399999661826,pass
83.250648194,65536,0.05564300001026368,pass
83.255800784,65536,0.05877799999609579,pass
83.261021756,65536,0.07748599999501948,pass
83.266236529,65536,0.07693500000982567,pass
83.271450542,65536,0.07639400000414298,pass
83.276663101,65536,0.07899800000643609,pass
83.28188174,65536,0.07686499999692842,pass
83.287099938,65536,0.0791289999995115,pass
83.29231987,65536,0.08094099999311766,pass
83.297542434,65536,0.07952900000418595,pass
83.302771469,65536,0.0815019999862443,pass
83.30802524,65536,0.07951899999625311,pass
83.313251751,65536,0.07979900000520956,pass
83.318479063,65536,0.08265399999629608,pass
83.323706865,65536,0.07829699998751494,pass
83.328926436,65536,0.09518199999547505,pass
83.334158354,65536,0.07109700000285102,pass
83.339363143,65536,0.07606399999815494,pass
83.344571666,65536,0.0754530000079967,pass
83.349783946,65536,0.07702599999959148,pass
83.354998218,65536,0.09030500000051234,pass
83.360226072,65536,0.07966900000155874,pass
83.365442047,65536,0.07533299999806786,pass
83.370660236,65536,0.07897799999057042,pass
83.375880157,65536,0.08026000000427302,pass
83.381101551,65536,0.08033000000295942,pass
83.386331246,65536,0.08157199999914155,pass
83.3915659,65536,0.08784099999559203,pass
83.396767323,65536,0.06901399999037494,pass
83.401952933,65536,0.08138199999052631,pass
83.407179595,65536,0.08153199999583194,pass
83.412407217,65536,0.0801300000006222,pass
83.417623353,65536,0.07490200000859204,pass
83.422832618,65536,0.07565299999612307,pass
83.428061893,65536,0.07202799999106446,pass
83.433268044,65536,0.0756430000024011,pass
83.438479212,65536,0.07749599998874146,pass
83.443696279,65536,0.07767700000727018,pass
83.449129239,65536,0.3007100000047558,pass
83.454547137,65536,0.06375499999933254,pass
83.459720769,65536,0.0666600000016615,pass
83.464891346,65536,0.0630749999999125,pass
83.47013294,65536,0.2966039999989789,pass
83.475667762,65536,0.3549620000029563,pass
83.481175945,65536,0.35865699999249046,pass
83.486771128,65536,0.07063600000378756,pass
83.492216557,65536,0.1698949999990873,pass
83.497542688,65536,0.2172450000017534,pass
83.502861026,65536,0.055502999998680025,pass
83.508028409,65536,0.05638399998986188,pass
83.513183423,65536,0.05568299999936244,pass
83.518411897,65536,0.29569300001242027,pass
83.52393335,65536,0.1610510000062959,pass
83.52923277,65536,0.3676500000011629,pass
83.534778509,65536,0.5088509999922053,pass
83.540484337,65536,0.23251800000423373,pass
83.545897077,65536,0.44497599999715476,pass
83.551497147,65536,0.13181699999620378,pass
83.5567451,65536,0.33591300000068713,pass
83.562197409,65536,0.07067599999288632,pass
83.567378342,65536,0.06265400000415866,pass
83.572557472,65536,0.07136700000387464,pass
83.577739998,65536,0.06580800000222098,pass
83.582913219,65536,0.06125199999473807,pass
83.588074192,65536,0.05635400000869595,pass
83.593226382,65536,0.05537300000924006,pass
83.59842404,65536,0.0874109999955408,pass
83.603647096,65536,0.07569299999943269,pass
83.608861889,65536,0.07916900000282112,pass
83.614079617,65536,0.07995999999366177,pass
83.619301001,65536,0.07930799999655846,pass
83.624525198,65536,0.082152999993923,pass
83.629753973,65536,0.07930900000019392,pass
83.634980604,65536,0.098206999993522,pass
83.640228117,65536,0.08558799999036637,pass
83.645470422,65536,0.08614799999406841,pass
83.650710513,65536,0.08233299999460542,pass
83.655946999,65536,0.11496200001204215,pass
83.661185949,65536,0.06809200000645887,pass
83.666362415,65536,0.05669500001204142,pass
83.671522597,65536,0.052728999989426484,pass
83.676674757,65536,0.04933399999629273,pass
83.681823842,65536,0.08789199999625907,pass
83.687026978,65536,0.08422599999846625,pass
83.692212167,65536,0.08447700000147051,pass
83.697395714,65536,0.08621900001060112,pass
83.702620953,65536,0.1099850000088054,pass
83.707872192,65536,0.1105850000016062,pass
83.713127916,65536,0.10368599998855643,pass
83.718374187,65536,0.11211800000410221,pass
83.723634289,65536,0.10155100000019956,pass
83.728892317,65536,0.13577299999667503,pass
83.734188162,65536,0.10892299999909483,pass
83.739449775,65536,0.10636999999746877,pass
83.744704228,65536,0.1080019999903925,pass
83.749954876,65536,0.11144599999113325,pass
83.755203169,65536,0.12222300000530595,pass
83.760461738,65536,0.09445199999902343,pass
83.765691554,65536,0.10268399999802114,pass
83.770930875,65536,0.11558299999592236,pass
83.776185077,65536,0.10825200000397217,pass
83.781433792,65536,0.11115600000266568,pass
83.786663798,65536,0.07130699999891021,pass
83.791872402,65536,0.06258400000547226,pass
83.797072584,65536,0.062633999988293,pass
83.802278434,65536,0.0668200000006891,pass
83.807495872,65536,0.11727499999381052,pass
83.812763044,65536,0.11843700001179513,pass
83.818044467,65536,0.10786199999301971,pass
83.823303747,65536,0.1110769999996819,pass
83.82856472,65536,0.10803199999998014,pass
83.833815658,65536,0.11111599999935606,pass
83.839063731,65536,0.09727600000530856,pass
83.84429533,65536,0.10619900000108373,pass
83.849536633,65536,0.10178300000518448,pass
83.85477364,65536,0.09577400000182479,pass
83.860023416,65536,0.10755099999926188,pass
83.865269447,65536,0.1314959999945131,pass
83.870547996,65536,0.10880199999974138,pass
83.875797842,65536,0.1077510000015991,pass
83.881060577,65536,0.11152700000138793,pass
83.886313768,65536,0.11329900000589532,pass
83.891576794,65536,0.11393999999143034,pass
83.89684685,65536,0.1151219999968589,pass
83.902113301,65536,0.1094240000014679,pass
83.907372891,65536,0.11154700000304274,pass
83.912628486,65536,0.09589399999754278,pass
83.917862879,65536,0.10535799999900064,pass
83.923104343,65536,0.10030999999344203,pass
83.928338465,65536,0.10161200000879944,pass
83.933577956,65536,0.09351000001345255,pass
83.938806219,65536,0.09772699999643919,pass
83.944057047,65536,0.10631899999680172,pass
83.949301976,65536,0.11030499999264975,pass
83.9545509,65536,0.11227800000312982,pass
83.959815028,65536,0.10722000000384924,pass
83.965065164,65536,0.09770600000535978,pass
83.970302993,65536,0.10940299999617764,pass
83.975544936,65536,0.07981999999628897,pass
83.98077281,65536,0.08644899999410427,pass
83.986023857,65536,0.08170299999221697,pass
83.991249758,65536,0.08161200000245117,pass
83.99645711,65536,0.08005000000821383,pass
84.001678954,65536,0.08043100000065806,pass
84.00689509,65536,0.07419099999594891,pass
84.012103904,65536,0.07250900000599358,pass
84.017312278,65536,0.07620399999552774,pass
84.022523867,65536,0.07799699999111454,pass
84.027741625,65536,0.07627399999421414,pass
84.03295751,65536,0.09730600000068534,pass
84.038197612,65536,0.07979899999099871,pass
84.043418384,65536,0.07907899998826906,pass
84.048640749,65536,0.08006999999565778,pass
84.053862654,65536,0.08065000000101463,pass
84.059091979,65536,0.08221299999888743,pass
84.064320723,65536,0.08620900000266829,pass
84.069556118,65536,0.08241300000122465,pass
84.074790691,65536,0.08263399999464127,pass
84.080034788,65536,0.0812019999898439,pass
84.085231054,65536,0.06784199999287921,pass
84.09040062,65536,0.057777000009195945,pass
84.095566921,65536,0.0656590000005508,pass
84.100734504,65536,0.05957000000478274,pass
84.105893615,65536,0.05752600000619168,pass
84.111052264,65536,0.06181300000207557,pass
84.116215571,65536,0.06304400000090027,pass
84.121379378,65536,0.058217000002969144,pass
84.126580231,65536,0.08724999999287775,pass
84.131809826,65536,0.08061100000134047,pass
84.137048175,65536,0.08252399999264526,pass
84.142279885,65536,0.08242300000915748,pass
84.147519025,65536,0.08460700000512134,pass
84.152725787,65536,0.07290900001066802,pass
84.157918948,65536,0.06509700000378871,pass
84.163094312,65536,0.06342500000755535,pass
84.168265981,65536,0.06354599999269794,pass
84.173429929,65536,0.060130000008484785,pass
84.178591323,65536,0.06221299999253915,pass
84.183753698,65536,0.05828700000165554,pass
84.188913479,65536,0.060950999994702215,pass
84.194073681,65536,0.05796699998938948,pass
84.199233532,65536,0.060841000006917056,pass
84.204435196,65536,0.08341499999175994,pass
84.209660165,65536,0.07868800000210285,pass
84.214856481,65536,0.0677310000014586,pass
84.220051405,65536,0.06031999998867832,pass
84.225225317,65536,0.06846300000518113,pass
84.230405649,65536,0.0630549999982577,pass
84.23557865,65536,0.06389600000034079,pass
84.24075073,65536,0.06066099999202379,pass
84.245923961,65536,0.0614020000000437,pass
84.251097894,65536,0.06420600000467402,pass
84.256306258,65536,0.08201300001076106,pass
84.261523215,65536,0.07481200000825083,pass
84.26673267,65536,0.07517299999904026,pass
84.271945361,65536,0.092208000012306,pass
84.277174706,65536,0.07491200000231402,pass
84.282388879,65536,0.07983900000851918,pass
84.287605986,65536,0.07735599999136866,pass
84.292823323,65536,0.08054100000265407,pass
84.298053129,65536,0.08172300000808264,pass
84.303279039,65536,0.07874799999285642,pass
84.30849875,65536,0.08161300000608662,pass
84.313733063,65536,0.08523799999693438,pass
84.318964712,65536,0.08633900000631911,pass
84.324201038,65536,0.08116099999710968,pass
84.329422171,65536,0.08842199999037348,pass
84.334658997,65536,0.08091200000137633,pass
84.339877967,65536,0.07569399998885729,pass
84.345088655,65536,0.07608399999980975,pass
84.350299392,65536,0.07493200000396882,pass
84.355511362,65536,0.07802700000070217,pass
84.360722941,65536,0.07507299999076622,pass
84.365936673,65536,0.08144200000970159,pass
84.371154461,65536,0.07629399999586894,pass
84.376371899,65536,0.07925799999952687,pass
84.381590969,65536,0.08033000000295942,pass
84.386812703,65536,0.0803599999983362,pass
84.392055528,65536,0.08339500000431599,pass
84.397285094,65536,0.08316400000296653,pass
84.402518816,65536,0.08419600000308947,pass
84.407752057,65536,0.08202300000448304,pass
84.412984527,65536,0.0954429999922013,pass
84.418227212,65536,0.08033099999238402,pass
84.423446112,65536,0.07640500000150041,pass
84.428657841,65536,0.07678499999030919,pass
84.433878954,65536,0.0752730000073143,pass
84.439091575,65536,0.07872699998756616,pass
84.444304666,65536,0.07612400000311936,pass
84.449520901,65536,0.07868800000210285,pass
84.454736576,65536,0.07984999999166575,pass
84.459956167,65536,0.09380000000192013,pass
84.4651906,65536,0.08019000000558663,pass
84.470414908,65536,0.07988900000555077,pass
84.475640047,65536,0.08101100000601491,pass
84.480871986,65536,0.08390600000041104,pass
84.486105898,65536,0.08463700000049812,pass
84.491336195,65536,0.07839699999578897,pass
84.496561805,65536,0.08342499999969277,pass
84.501791371,65536,0.07976900000983278,pass
84.507028738,65536,0.07860799999548362,pass
84.512242931,65536,0.0759630000004563,pass
84.517452506,65536,0.07390100000748134,pass
84.522662252,65536,0.07763699998974971,pass
84.527874532,65536,0.07551299999875027,pass
84.533089436,65536,0.07788700000332938,pass
84.538304149,65536,0.07946899999922152,pass
84.543525373,65536,0.07875800000078925,pass
84.548744733,65536,0.08060099999340764,pass
84.553973007,65536,0.08238300000584786,pass
84.559198827,65536,0.0828740000002881,pass
84.564431417,65536,0.0850880000058396,pass
84.569661374,65536,0.08415599999977985,pass
84.574894915,65536,0.08062099999506245,pass
84.580125943,65536,0.08279400000787973,pass
84.585353766,65536,0.07798699999739256,pass
84.590575751,65536,0.07942899999591191,pass
84.595790885,65536,0.07584300000473831,pass
84.601015693,65536,0.07795700000201577,pass
84.606230337,65536,0.07734499999401123,pass
84.611443808,65536,0.07695499999726962,pass
84.616658002,65536,0.07800699999904737,pass
84.621875179,65536,0.08074100000499129,pass
84.627095661,65536,0.08037000000626904,pass
84.632317525,65536,0.07999999999697138,pass
84.637537917,65536,0.078387000002067,pass
84.64275904,65536,0.08069099999374885,pass
84.647989878,65536,0.09950899999466856,pass
84.653239734,65536,0.0836450000036848,pass
84.658439785,65536,0.06702100000666178,pass
84.66362155,65536,0.0660080000045582,pass
84.668801832,65536,0.06558799999822895,pass
84.673974362,65536,0.06808199999852604,pass
84.679141845,65536,0.05643400000110432,pass
84.684295977,65536,0.05764699999133427,pass
84.689488978,65536,0.07718599999861908,pass
84.69470257,65536,0.07714599999530947,pass
84.699917023,65536,0.0777870000092662,pass
84.705146188,65536,0.07878799999616604,pass
84.710364147,65536,0.07857699999647139,pass
84.715582225,65536,0.08073099999705846,pass
84.72080456,65536,0.07952899998997509,pass
84.726035538,65536,0.08353500000168879,pass
84.731266536,65536,0.08311399999172409,pass
84.736503212,65536,0.08424600000012106,pass
84.741734631,65536,0.08133100000407012,pass
84.746963515,65536,0.08361499999409716,pass
84.752193451,65536,0.0791789999965431,pass
84.757410889,65536,0.0778259999947295,pass
84.762624661,65536,0.07479199999238517,pass
84.767833776,65536,0.07529299999475825,pass
